model,index_basis,token_class,chunk,metric,token_count,sum_seed_averaged_effect
qwen3_4b_base,predictor,BOS+massive,15,gain,3,1.8773654301961265
qwen3_4b_base,predictor,BOS+massive,16,gain,3,2.649693717559179
qwen3_4b_base,predictor,BOS+massive,17,gain,3,3.7034704567243657
qwen3_4b_base,predictor,BOS+massive,18,gain,3,2.3933522317674942
qwen3_4b_base,predictor,BOS+massive,19,gain,4,1.762309110412995
qwen3_4b_base,predictor,BOS+massive,20,gain,4,1.927778519728842
qwen3_4b_base,predictor,BOS+massive,21,gain,4,2.0634583601107197
qwen3_4b_base,predictor,BOS+massive,22,gain,3,-0.7205395698547363
qwen3_4b_base,predictor,BOS+massive,23,gain,4,-0.882197427835005
qwen3_4b_base,predictor,BOS+massive,24,gain,4,0.6220873757265507
qwen3_4b_base,predictor,BOS+massive,25,gain,3,1.4179894775152204
qwen3_4b_base,predictor,BOS+massive,26,gain,3,-2.747488821720859
qwen3_4b_base,predictor,BOS+massive,27,gain,3,6.551981228990675
qwen3_4b_base,predictor,BOS+massive,28,gain,3,7.827113848800461
qwen3_4b_base,predictor,BOS+massive,29,gain,4,2.3908118986510094
qwen3_4b_base,predictor,BOS+massive,30,gain,2,-0.071061212142619
qwen3_4b_base,predictor,BOS+massive,31,gain,3,0.5726003818369161
qwen3_4b_base,predictor,BOS+massive,32,gain,3,0.05294814948865678
qwen3_4b_base,predictor,BOS+massive,33,gain,2,19.327755065848276
qwen3_4b_base,predictor,BOS+massive,34,gain,4,3.218624092395961
qwen3_4b_base,predictor,BOS+massive,35,gain,6,3.524625800095237
qwen3_4b_base,predictor,BOS+massive,36,gain,3,0.10937019189198816
qwen3_4b_base,predictor,BOS+massive,37,gain,3,4.093841146925115
qwen3_4b_base,predictor,BOS+massive,38,gain,3,0.5238030087202787
qwen3_4b_base,predictor,BOS+massive,39,gain,3,3.4628020877911085
qwen3_4b_base,predictor,BOS+massive,40,gain,2,11.864601355259461
qwen3_4b_base,predictor,BOS+massive,41,gain,2,-0.6803019639992272
qwen3_4b_base,predictor,BOS+massive,42,gain,3,-0.17499988010968082
qwen3_4b_base,predictor,BOS+massive,43,gain,2,-0.004191618820186704
qwen3_4b_base,predictor,BOS+massive,44,gain,3,1.2427787302682796
qwen3_4b_base,predictor,BOS+massive,45,gain,3,0.21907795888061332
qwen3_4b_base,predictor,BOS+massive,46,gain,5,6.307693092734553
qwen3_4b_base,predictor,BOS+massive,47,gain,3,2.0286873985533016
qwen3_4b_base,predictor,BOS+massive,48,gain,3,0.36390220220588765
qwen3_4b_base,predictor,BOS+massive,49,gain,3,0.1381946977150316
qwen3_4b_base,predictor,BOS+massive,50,gain,3,-0.058432782689730324
qwen3_4b_base,predictor,BOS+massive,51,gain,2,-0.010142425075173378
qwen3_4b_base,predictor,BOS+massive,52,gain,2,-0.38613559771329165
qwen3_4b_base,predictor,BOS+massive,53,gain,2,0.6663098155404441
qwen3_4b_base,predictor,BOS+massive,54,gain,3,-0.30940559400975554
qwen3_4b_base,predictor,BOS+massive,55,gain,4,-0.8667086012040576
qwen3_4b_base,predictor,BOS+massive,56,gain,3,1.4052588741178624
qwen3_4b_base,predictor,BOS+massive,57,gain,3,3.8117692501473357
qwen3_4b_base,predictor,BOS+massive,58,gain,2,0.9310949376473824
qwen3_4b_base,predictor,BOS+massive,59,gain,5,2.027213342565422
qwen3_4b_base,predictor,BOS+massive,60,gain,3,0.9954291979471843
qwen3_4b_base,predictor,BOS+massive,61,gain,3,2.7086425540037453
qwen3_4b_base,predictor,BOS+massive,62,gain,3,12.398110561693708
qwen3_4b_base,predictor,BOS+massive,63,gain,2,1.4670805633068085
qwen3_4b_base,predictor,BOS+massive,0,offset_spec,3,1.0433449311967706
qwen3_4b_base,predictor,BOS+massive,1,offset_spec,3,0.7557394108443987
qwen3_4b_base,predictor,BOS+massive,2,offset_spec,3,-0.8340208133061726
qwen3_4b_base,predictor,BOS+massive,3,offset_spec,3,-0.6635385205348333
qwen3_4b_base,predictor,BOS+massive,4,offset_spec,3,1.6838387998862645
qwen3_4b_base,predictor,BOS+massive,5,offset_spec,4,0.7496491943796475
qwen3_4b_base,predictor,BOS+massive,6,offset_spec,3,-0.06141709738100565
qwen3_4b_base,predictor,BOS+massive,7,offset_spec,3,1.2956221501032512
qwen3_4b_base,predictor,BOS+massive,8,offset_spec,3,0.1330223290278808
qwen3_4b_base,predictor,BOS+massive,9,offset_spec,3,-1.6092309070033175
qwen3_4b_base,predictor,BOS+massive,10,offset_spec,3,2.2913414083110792
qwen3_4b_base,predictor,BOS+massive,11,offset_spec,2,-1.448710259865038
qwen3_4b_base,predictor,BOS+massive,12,offset_spec,2,1.5784895063067477
qwen3_4b_base,predictor,BOS+massive,13,offset_spec,3,-0.4535821018119653
qwen3_4b_base,predictor,BOS+massive,14,offset_spec,3,-0.49452937374492956
qwen3_4b_base,predictor,BOS+massive,15,offset_spec,3,1.2855536142985027
qwen3_4b_base,predictor,BOS+massive,16,offset_spec,3,1.9791658222675321
qwen3_4b_base,predictor,BOS+massive,17,offset_spec,3,-0.0686989606668551
qwen3_4b_base,predictor,BOS+massive,18,offset_spec,3,-2.6479207419906743
qwen3_4b_base,predictor,BOS+massive,19,offset_spec,4,0.7203053706325591
qwen3_4b_base,predictor,BOS+massive,20,offset_spec,4,3.1545069665298797
qwen3_4b_base,predictor,BOS+massive,21,offset_spec,4,0.5117497189591327
qwen3_4b_base,predictor,BOS+massive,22,offset_spec,3,1.1887205441792805
qwen3_4b_base,predictor,BOS+massive,23,offset_spec,4,-3.999114016109767
qwen3_4b_base,predictor,BOS+massive,24,offset_spec,4,-0.2642722295907636
qwen3_4b_base,predictor,BOS+massive,25,offset_spec,3,1.0617798417806625
qwen3_4b_base,predictor,BOS+massive,26,offset_spec,3,-8.061211779733032
qwen3_4b_base,predictor,BOS+massive,27,offset_spec,3,-0.7296183745250646
qwen3_4b_base,predictor,BOS+massive,28,offset_spec,3,-2.286914565291757
qwen3_4b_base,predictor,BOS+massive,29,offset_spec,4,0.8007852412968837
qwen3_4b_base,predictor,BOS+massive,30,offset_spec,2,0.31302244754624553
qwen3_4b_base,predictor,BOS+massive,31,offset_spec,3,1.2660075547755696
qwen3_4b_base,predictor,BOS+massive,32,offset_spec,3,2.5552523910785867
qwen3_4b_base,predictor,BOS+massive,33,offset_spec,2,13.871584395198928
qwen3_4b_base,predictor,BOS+massive,34,offset_spec,4,2.2418678675021506
qwen3_4b_base,predictor,BOS+massive,35,offset_spec,6,4.427042138590574
qwen3_4b_base,predictor,BOS+massive,36,offset_spec,3,-0.7723073561986288
qwen3_4b_base,predictor,BOS+massive,37,offset_spec,3,1.3588044260153158
qwen3_4b_base,predictor,BOS+massive,38,offset_spec,3,-1.8512277792518335
qwen3_4b_base,predictor,BOS+massive,39,offset_spec,3,-0.4143489456134072
qwen3_4b_base,predictor,BOS+massive,40,offset_spec,2,13.47123827005756
qwen3_4b_base,predictor,BOS+massive,41,offset_spec,2,0.1425176580620852
qwen3_4b_base,predictor,BOS+massive,42,offset_spec,3,-0.24746970360865816
qwen3_4b_base,predictor,BOS+massive,43,offset_spec,2,0.5119824364276913
qwen3_4b_base,predictor,BOS+massive,44,offset_spec,3,0.15194204946359
qwen3_4b_base,predictor,BOS+massive,45,offset_spec,3,-0.03908790578134358
qwen3_4b_base,predictor,BOS+massive,46,offset_spec,5,1.7002958076773211
qwen3_4b_base,predictor,BOS+massive,47,offset_spec,3,4.6995451895782026
qwen3_4b_base,predictor,BOS+massive,48,offset_spec,3,-0.6016166800278977
qwen3_4b_base,predictor,BOS+massive,49,offset_spec,3,0.7977418544469401
qwen3_4b_base,predictor,BOS+massive,50,offset_spec,3,-0.19540101289749146
qwen3_4b_base,predictor,BOS+massive,51,offset_spec,2,1.116273106386264
qwen3_4b_base,predictor,BOS+massive,52,offset_spec,2,0.2548107265805205
qwen3_4b_base,predictor,BOS+massive,53,offset_spec,2,-2.1534005257611475
qwen3_4b_base,predictor,BOS+massive,54,offset_spec,3,-9.770543987928857
qwen3_4b_base,predictor,BOS+massive,55,offset_spec,4,0.28713329795573367
qwen3_4b_base,predictor,BOS+massive,56,offset_spec,3,1.3337299798925717
qwen3_4b_base,predictor,BOS+massive,57,offset_spec,3,-0.5615854592130443
qwen3_4b_base,predictor,BOS+massive,58,offset_spec,2,-0.20569141767919064
qwen3_4b_base,predictor,BOS+massive,59,offset_spec,5,-2.5374306006512297
qwen3_4b_base,predictor,BOS+massive,60,offset_spec,3,-1.290814995765686
qwen3_4b_base,predictor,BOS+massive,61,offset_spec,3,0.5321477235411295
qwen3_4b_base,predictor,BOS+massive,62,offset_spec,3,-1.6422660520571903
qwen3_4b_base,predictor,BOS+massive,63,offset_spec,2,0.29171608885129297
qwen3_4b_base,target,BOS,0,gain,0,0.0
qwen3_4b_base,target,BOS,1,gain,0,0.0
qwen3_4b_base,target,BOS,2,gain,0,0.0
qwen3_4b_base,target,BOS,3,gain,0,0.0
qwen3_4b_base,target,BOS,4,gain,0,0.0
qwen3_4b_base,target,BOS,5,gain,0,0.0
qwen3_4b_base,target,BOS,6,gain,0,0.0
qwen3_4b_base,target,BOS,7,gain,0,0.0
qwen3_4b_base,target,BOS,8,gain,0,0.0
qwen3_4b_base,target,BOS,9,gain,0,0.0
qwen3_4b_base,target,BOS,10,gain,0,0.0
qwen3_4b_base,target,BOS,11,gain,0,0.0
qwen3_4b_base,target,BOS,12,gain,0,0.0
qwen3_4b_base,target,BOS,13,gain,0,0.0
qwen3_4b_base,target,BOS,14,gain,0,0.0
qwen3_4b_base,target,BOS,15,gain,0,0.0
qwen3_4b_base,target,BOS,16,gain,0,0.0
qwen3_4b_base,target,BOS,17,gain,0,0.0
qwen3_4b_base,target,BOS,18,gain,0,0.0
qwen3_4b_base,target,BOS,19,gain,0,0.0
qwen3_4b_base,target,BOS,20,gain,0,0.0
qwen3_4b_base,target,BOS,21,gain,0,0.0
qwen3_4b_base,target,BOS,22,gain,0,0.0
qwen3_4b_base,target,BOS,23,gain,0,0.0
qwen3_4b_base,target,BOS,24,gain,0,0.0
qwen3_4b_base,target,BOS,25,gain,0,0.0
qwen3_4b_base,target,BOS,26,gain,0,0.0
qwen3_4b_base,target,BOS,27,gain,0,0.0
qwen3_4b_base,target,BOS,28,gain,0,0.0
qwen3_4b_base,target,BOS,29,gain,0,0.0
qwen3_4b_base,target,BOS,30,gain,0,0.0
qwen3_4b_base,target,BOS,31,gain,0,0.0
qwen3_4b_base,target,BOS,32,gain,0,0.0
qwen3_4b_base,target,BOS,33,gain,0,0.0
qwen3_4b_base,target,BOS,34,gain,0,0.0
qwen3_4b_base,target,BOS,35,gain,0,0.0
qwen3_4b_base,target,BOS,36,gain,0,0.0
qwen3_4b_base,target,BOS,37,gain,0,0.0
qwen3_4b_base,target,BOS,38,gain,0,0.0
qwen3_4b_base,target,BOS,39,gain,0,0.0
qwen3_4b_base,target,BOS,40,gain,0,0.0
qwen3_4b_base,target,BOS,41,gain,0,0.0
qwen3_4b_base,target,BOS,42,gain,0,0.0
qwen3_4b_base,target,BOS,43,gain,0,0.0
qwen3_4b_base,target,BOS,44,gain,0,0.0
qwen3_4b_base,target,BOS,45,gain,0,0.0
qwen3_4b_base,target,BOS,46,gain,0,0.0
qwen3_4b_base,target,BOS,47,gain,0,0.0
qwen3_4b_base,target,BOS,48,gain,0,0.0
qwen3_4b_base,target,BOS,49,gain,0,0.0
qwen3_4b_base,target,BOS,50,gain,0,0.0
qwen3_4b_base,target,BOS,51,gain,0,0.0
qwen3_4b_base,target,BOS,52,gain,0,0.0
qwen3_4b_base,target,BOS,53,gain,0,0.0
qwen3_4b_base,target,BOS,54,gain,0,0.0
qwen3_4b_base,target,BOS,55,gain,0,0.0
qwen3_4b_base,target,BOS,56,gain,0,0.0
qwen3_4b_base,target,BOS,57,gain,0,0.0
qwen3_4b_base,target,BOS,58,gain,0,0.0
qwen3_4b_base,target,BOS,59,gain,0,0.0
qwen3_4b_base,target,BOS,60,gain,0,0.0
qwen3_4b_base,target,BOS,61,gain,0,0.0
qwen3_4b_base,target,BOS,62,gain,0,0.0
qwen3_4b_base,target,BOS,63,gain,0,0.0
qwen3_4b_base,target,BOS,0,offset_spec,0,0.0
qwen3_4b_base,target,BOS,1,offset_spec,0,0.0
qwen3_4b_base,target,BOS,2,offset_spec,0,0.0
qwen3_4b_base,target,BOS,3,offset_spec,0,0.0
qwen3_4b_base,target,BOS,4,offset_spec,0,0.0
qwen3_4b_base,target,BOS,5,offset_spec,0,0.0
qwen3_4b_base,target,BOS,6,offset_spec,0,0.0
qwen3_4b_base,target,BOS,7,offset_spec,0,0.0
qwen3_4b_base,target,BOS,8,offset_spec,0,0.0
qwen3_4b_base,target,BOS,9,offset_spec,0,0.0
qwen3_4b_base,target,BOS,10,offset_spec,0,0.0
qwen3_4b_base,target,BOS,11,offset_spec,0,0.0
qwen3_4b_base,target,BOS,12,offset_spec,0,0.0
qwen3_4b_base,target,BOS,13,offset_spec,0,0.0
qwen3_4b_base,target,BOS,14,offset_spec,0,0.0
qwen3_4b_base,target,BOS,15,offset_spec,0,0.0
qwen3_4b_base,target,BOS,16,offset_spec,0,0.0
qwen3_4b_base,target,BOS,17,offset_spec,0,0.0
qwen3_4b_base,target,BOS,18,offset_spec,0,0.0
qwen3_4b_base,target,BOS,19,offset_spec,0,0.0
qwen3_4b_base,target,BOS,20,offset_spec,0,0.0
qwen3_4b_base,target,BOS,21,offset_spec,0,0.0
qwen3_4b_base,target,BOS,22,offset_spec,0,0.0
qwen3_4b_base,target,BOS,23,offset_spec,0,0.0
qwen3_4b_base,target,BOS,24,offset_spec,0,0.0
qwen3_4b_base,target,BOS,25,offset_spec,0,0.0
qwen3_4b_base,target,BOS,26,offset_spec,0,0.0
qwen3_4b_base,target,BOS,27,offset_spec,0,0.0
qwen3_4b_base,target,BOS,28,offset_spec,0,0.0
qwen3_4b_base,target,BOS,29,offset_spec,0,0.0
qwen3_4b_base,target,BOS,30,offset_spec,0,0.0
qwen3_4b_base,target,BOS,31,offset_spec,0,0.0
qwen3_4b_base,target,BOS,32,offset_spec,0,0.0
qwen3_4b_base,target,BOS,33,offset_spec,0,0.0
qwen3_4b_base,target,BOS,34,offset_spec,0,0.0
qwen3_4b_base,target,BOS,35,offset_spec,0,0.0
qwen3_4b_base,target,BOS,36,offset_spec,0,0.0
qwen3_4b_base,target,BOS,37,offset_spec,0,0.0
qwen3_4b_base,target,BOS,38,offset_spec,0,0.0
qwen3_4b_base,target,BOS,39,offset_spec,0,0.0
qwen3_4b_base,target,BOS,40,offset_spec,0,0.0
qwen3_4b_base,target,BOS,41,offset_spec,0,0.0
qwen3_4b_base,target,BOS,42,offset_spec,0,0.0
qwen3_4b_base,target,BOS,43,offset_spec,0,0.0
qwen3_4b_base,target,BOS,44,offset_spec,0,0.0
qwen3_4b_base,target,BOS,45,offset_spec,0,0.0
qwen3_4b_base,target,BOS,46,offset_spec,0,0.0
qwen3_4b_base,target,BOS,47,offset_spec,0,0.0
qwen3_4b_base,target,BOS,48,offset_spec,0,0.0
qwen3_4b_base,target,BOS,49,offset_spec,0,0.0
qwen3_4b_base,target,BOS,50,offset_spec,0,0.0
qwen3_4b_base,target,BOS,51,offset_spec,0,0.0
qwen3_4b_base,target,BOS,52,offset_spec,0,0.0
qwen3_4b_base,target,BOS,53,offset_spec,0,0.0
qwen3_4b_base,target,BOS,54,offset_spec,0,0.0
qwen3_4b_base,target,BOS,55,offset_spec,0,0.0
qwen3_4b_base,target,BOS,56,offset_spec,0,0.0
qwen3_4b_base,target,BOS,57,offset_spec,0,0.0
qwen3_4b_base,target,BOS,58,offset_spec,0,0.0
qwen3_4b_base,target,BOS,59,offset_spec,0,0.0
qwen3_4b_base,target,BOS,60,offset_spec,0,0.0
qwen3_4b_base,target,BOS,61,offset_spec,0,0.0
qwen3_4b_base,target,BOS,62,offset_spec,0,0.0
qwen3_4b_base,target,BOS,63,offset_spec,0,0.0
qwen3_4b_base,target,massive,0,gain,2,-0.5952181993925478
qwen3_4b_base,target,massive,1,gain,2,-0.15158263283471268
qwen3_4b_base,target,massive,2,gain,2,-0.6616774226228396
qwen3_4b_base,target,massive,3,gain,2,-0.32530693771938485
qwen3_4b_base,target,massive,4,gain,2,0.059128544385506146
qwen3_4b_base,target,massive,5,gain,3,1.3605725348849471
qwen3_4b_base,target,massive,6,gain,2,-0.12159168754745528
qwen3_4b_base,target,massive,7,gain,2,-0.10895846411585808
qwen3_4b_base,target,massive,8,gain,2,-0.6788028835241372
qwen3_4b_base,target,massive,9,gain,2,-0.9157538100456198
qwen3_4b_base,target,massive,10,gain,2,-0.848309616247813
qwen3_4b_base,target,massive,11,gain,1,0.0009370544382060567
qwen3_4b_base,target,massive,12,gain,1,-0.0006650489134093126
qwen3_4b_base,target,massive,13,gain,2,0.2749421298503876
qwen3_4b_base,target,massive,14,gain,2,-0.2003932058190306
qwen3_4b_base,target,massive,15,gain,2,-0.298586775859197
qwen3_4b_base,target,massive,16,gain,2,-0.052877381754418216
qwen3_4b_base,target,massive,17,gain,2,0.057530127465724945
qwen3_4b_base,target,massive,18,gain,2,-0.32007214923699695
qwen3_4b_base,target,massive,19,gain,3,-0.573590107242732
qwen3_4b_base,target,massive,20,gain,3,0.9389039200420181
qwen3_4b_base,target,massive,21,gain,3,-0.6473633833229542
qwen3_4b_base,target,massive,22,gain,2,-0.20428477227687836
qwen3_4b_base,target,massive,23,gain,3,0.00719719534390606
qwen3_4b_base,target,massive,24,gain,3,0.03580088835345425
qwen3_4b_base,target,massive,25,gain,2,-0.3165098826090495
qwen3_4b_base,target,massive,26,gain,2,-0.8140861969829226
qwen3_4b_base,target,massive,27,gain,2,0.04823075615180035
qwen3_4b_base,target,massive,28,gain,2,-0.3228384157021841
qwen3_4b_base,target,massive,29,gain,3,0.12822404279359034
qwen3_4b_base,target,massive,30,gain,1,0.0011735570927460988
qwen3_4b_base,target,massive,31,gain,2,0.12432403113537778
qwen3_4b_base,target,massive,32,gain,2,0.003028536836306254
qwen3_4b_base,target,massive,33,gain,1,6.725657537269096e-05
qwen3_4b_base,target,massive,34,gain,3,-0.1601971231866628
qwen3_4b_base,target,massive,35,gain,5,0.02065909607335925
qwen3_4b_base,target,massive,36,gain,2,-0.5930442581884563
qwen3_4b_base,target,massive,37,gain,2,-0.5827298078608388
qwen3_4b_base,target,massive,38,gain,2,-0.45326481262842816
qwen3_4b_base,target,massive,39,gain,2,-0.12159561346440266
qwen3_4b_base,target,massive,40,gain,1,0.0004920926876366138
qwen3_4b_base,target,massive,41,gain,1,0.0030450873697797456
qwen3_4b_base,target,massive,42,gain,2,0.030572337564080954
qwen3_4b_base,target,massive,43,gain,1,-0.006235239406426747
qwen3_4b_base,target,massive,44,gain,2,-0.7691222826639811
qwen3_4b_base,target,massive,45,gain,2,0.02590890508145094
qwen3_4b_base,target,massive,46,gain,4,0.18898183996013054
qwen3_4b_base,target,massive,47,gain,2,0.3693317457921997
qwen3_4b_base,target,massive,48,gain,2,-0.41961526916323544
qwen3_4b_base,target,massive,49,gain,2,0.038625136289435126
qwen3_4b_base,target,massive,50,gain,2,-0.24557138420641422
qwen3_4b_base,target,massive,51,gain,1,0.009427530070145925
qwen3_4b_base,target,massive,52,gain,1,0.0001458177478828778
qwen3_4b_base,target,massive,53,gain,1,-0.0001924675889313221
qwen3_4b_base,target,massive,54,gain,2,-0.8137862854249154
qwen3_4b_base,target,massive,55,gain,3,-0.3455919535723903
qwen3_4b_base,target,massive,56,gain,2,0.000777137620995442
qwen3_4b_base,target,massive,57,gain,2,-0.4301402767499288
qwen3_4b_base,target,massive,58,gain,1,0.32624195019404095
qwen3_4b_base,target,massive,59,gain,4,0.253628117905464
qwen3_4b_base,target,massive,60,gain,2,-0.005805301712825894
qwen3_4b_base,target,massive,61,gain,2,-0.11863283812999725
qwen3_4b_base,target,massive,62,gain,2,-0.02768378956534434
qwen3_4b_base,target,massive,63,gain,1,0.00018034956883639097
qwen3_4b_base,target,massive,0,offset_spec,2,0.31192072796208475
qwen3_4b_base,target,massive,1,offset_spec,2,1.3261858777453501
qwen3_4b_base,target,massive,2,offset_spec,2,0.783339334030946
qwen3_4b_base,target,massive,3,offset_spec,2,0.872900469849507
qwen3_4b_base,target,massive,4,offset_spec,2,1.3086314416335274
qwen3_4b_base,target,massive,5,offset_spec,3,0.9074301465880126
qwen3_4b_base,target,massive,6,offset_spec,2,0.7051765124560916
qwen3_4b_base,target,massive,7,offset_spec,2,-0.17301022758086523
qwen3_4b_base,target,massive,8,offset_spec,2,1.1241111810474345
qwen3_4b_base,target,massive,9,offset_spec,2,0.12135150345663229
qwen3_4b_base,target,massive,10,offset_spec,2,0.946828822294871
qwen3_4b_base,target,massive,11,offset_spec,1,0.001222193435144921
qwen3_4b_base,target,massive,12,offset_spec,1,-0.003299702579776446
qwen3_4b_base,target,massive,13,offset_spec,2,-0.5168337126572927
qwen3_4b_base,target,massive,14,offset_spec,2,0.6832305525119106
qwen3_4b_base,target,massive,15,offset_spec,2,0.44552400708198553
qwen3_4b_base,target,massive,16,offset_spec,2,0.26900314539670944
qwen3_4b_base,target,massive,17,offset_spec,2,0.8184399853150051
qwen3_4b_base,target,massive,18,offset_spec,2,0.5858623137076696
qwen3_4b_base,target,massive,19,offset_spec,3,-0.12648488098056987
qwen3_4b_base,target,massive,20,offset_spec,3,0.4550890061849107
qwen3_4b_base,target,massive,21,offset_spec,3,1.1279837197313707
qwen3_4b_base,target,massive,22,offset_spec,2,0.8137610008319218
qwen3_4b_base,target,massive,23,offset_spec,3,0.004399580907678077
qwen3_4b_base,target,massive,24,offset_spec,3,-0.06423807973139146
qwen3_4b_base,target,massive,25,offset_spec,2,0.9031338691711426
qwen3_4b_base,target,massive,26,offset_spec,2,-0.17789712408557534
qwen3_4b_base,target,massive,27,offset_spec,2,-0.8755045984095584
qwen3_4b_base,target,massive,28,offset_spec,2,0.7437200347582499
qwen3_4b_base,target,massive,29,offset_spec,3,-0.11844007230805194
qwen3_4b_base,target,massive,30,offset_spec,1,0.0014003166773666937
qwen3_4b_base,target,massive,31,offset_spec,2,0.11242947234616926
qwen3_4b_base,target,massive,32,offset_spec,2,0.003785404764736692
qwen3_4b_base,target,massive,33,offset_spec,1,-7.294905177938442e-05
qwen3_4b_base,target,massive,34,offset_spec,3,-0.0957875323947519
qwen3_4b_base,target,massive,35,offset_spec,5,-0.013398760440395563
qwen3_4b_base,target,massive,36,offset_spec,2,0.36416876378158725
qwen3_4b_base,target,massive,37,offset_spec,2,0.6357965587715928
qwen3_4b_base,target,massive,38,offset_spec,2,0.4930987854798635
qwen3_4b_base,target,massive,39,offset_spec,2,0.7051973564278645
qwen3_4b_base,target,massive,40,offset_spec,1,0.0003290413102755944
qwen3_4b_base,target,massive,41,offset_spec,1,-0.01403985203554233
qwen3_4b_base,target,massive,42,offset_spec,2,-0.14080793829634786
qwen3_4b_base,target,massive,43,offset_spec,1,-0.02715626358985901
qwen3_4b_base,target,massive,44,offset_spec,2,0.5177507400512695
qwen3_4b_base,target,massive,45,offset_spec,2,0.006949874106794596
qwen3_4b_base,target,massive,46,offset_spec,4,1.547468822323329
qwen3_4b_base,target,massive,47,offset_spec,2,2.2037985528586432
qwen3_4b_base,target,massive,48,offset_spec,2,0.5399550638588455
qwen3_4b_base,target,massive,49,offset_spec,2,0.03798224641165386
qwen3_4b_base,target,massive,50,offset_spec,2,0.5919434803848465
qwen3_4b_base,target,massive,51,offset_spec,1,0.0022022860745588937
qwen3_4b_base,target,massive,52,offset_spec,1,0.0003622387982128809
qwen3_4b_base,target,massive,53,offset_spec,1,-0.0020223375177010894
qwen3_4b_base,target,massive,54,offset_spec,2,-0.17689042449152717
qwen3_4b_base,target,massive,55,offset_spec,3,1.007988385046095
qwen3_4b_base,target,massive,56,offset_spec,2,0.000901134645876785
qwen3_4b_base,target,massive,57,offset_spec,2,0.000483095645904541
qwen3_4b_base,target,massive,58,offset_spec,1,0.5538269430398941
qwen3_4b_base,target,massive,59,offset_spec,4,0.6210728192042249
qwen3_4b_base,target,massive,60,offset_spec,2,-0.03375416800069313
qwen3_4b_base,target,massive,61,offset_spec,2,0.6580544424553713
qwen3_4b_base,target,massive,62,offset_spec,2,1.0829214580977957
qwen3_4b_base,target,massive,63,offset_spec,1,1.2444341943288842e-05
qwen3_4b_base,target,other,0,gain,2045,36.12105823243053
qwen3_4b_base,target,other,1,gain,2045,63.6707857347501
qwen3_4b_base,target,other,2,gain,2045,57.632601384530666
qwen3_4b_base,target,other,3,gain,2045,57.5001937179195
qwen3_4b_base,target,other,4,gain,2045,57.713214492675746
qwen3_4b_base,target,other,5,gain,2044,28.95307416248473
qwen3_4b_base,target,other,6,gain,2045,51.99780374808355
qwen3_4b_base,target,other,7,gain,2045,39.731523442264304
qwen3_4b_base,target,other,8,gain,2045,59.38969008491617
qwen3_4b_base,target,other,9,gain,2045,60.43455499652527
qwen3_4b_base,target,other,10,gain,2045,52.307692818226926
qwen3_4b_base,target,other,11,gain,2046,30.207136674794434
qwen3_4b_base,target,other,12,gain,2046,59.95598065213653
qwen3_4b_base,target,other,13,gain,2045,41.13054766608062
qwen3_4b_base,target,other,14,gain,2045,27.646970942394546
qwen3_4b_base,target,other,15,gain,2045,25.523217927685135
qwen3_4b_base,target,other,16,gain,2045,42.45912951495848
qwen3_4b_base,target,other,17,gain,2045,38.759279683794375
qwen3_4b_base,target,other,18,gain,2045,56.33074909303529
qwen3_4b_base,target,other,19,gain,2044,28.61424834177236
qwen3_4b_base,target,other,20,gain,2044,50.350461702247536
qwen3_4b_base,target,other,21,gain,2044,38.52090582578482
qwen3_4b_base,target,other,22,gain,2045,22.232380793353208
qwen3_4b_base,target,other,23,gain,2044,28.667378741161272
qwen3_4b_base,target,other,24,gain,2044,57.45456283779815
qwen3_4b_base,target,other,25,gain,2045,49.293944894717086
qwen3_4b_base,target,other,26,gain,2045,49.721622367769214
qwen3_4b_base,target,other,27,gain,2045,57.996220256941335
qwen3_4b_base,target,other,28,gain,2045,61.32780000777348
qwen3_4b_base,target,other,29,gain,2044,72.09691990148926
qwen3_4b_base,target,other,30,gain,2046,38.0144515104289
qwen3_4b_base,target,other,31,gain,2045,40.30084163373613
qwen3_4b_base,target,other,32,gain,2045,47.31775393003075
qwen3_4b_base,target,other,33,gain,2046,67.86642164044649
qwen3_4b_base,target,other,34,gain,2044,54.58084440459993
qwen3_4b_base,target,other,35,gain,2042,47.42862350726473
qwen3_4b_base,target,other,36,gain,2045,38.88700863423658
qwen3_4b_base,target,other,37,gain,2045,62.4050130211764
qwen3_4b_base,target,other,38,gain,2045,45.514083326237184
qwen3_4b_base,target,other,39,gain,2045,57.53444511500372
qwen3_4b_base,target,other,40,gain,2046,53.12868542098256
qwen3_4b_base,target,other,41,gain,2046,35.12592610832568
qwen3_4b_base,target,other,42,gain,2045,41.66336073129382
qwen3_4b_base,target,other,43,gain,2046,61.624386528203715
qwen3_4b_base,target,other,44,gain,2045,32.626938971752374
qwen3_4b_base,target,other,45,gain,2045,58.598828106548574
qwen3_4b_base,target,other,46,gain,2043,47.09176893730485
qwen3_4b_base,target,other,47,gain,2045,67.77751037866692
qwen3_4b_base,target,other,48,gain,2045,49.86626746105701
qwen3_4b_base,target,other,49,gain,2045,33.82764952459972
qwen3_4b_base,target,other,50,gain,2045,38.86429748349353
qwen3_4b_base,target,other,51,gain,2046,35.15476696737612
qwen3_4b_base,target,other,52,gain,2046,41.479428315939
qwen3_4b_base,target,other,53,gain,2046,42.06077295470345
qwen3_4b_base,target,other,54,gain,2045,40.4792802717011
qwen3_4b_base,target,other,55,gain,2044,63.80593879577071
