model,site,layer,sequence_index,token_position,projection_v1,projection_v2,bos_excluded
llama32_3b,down_input,1,99,224,-0.21017411,0.30759254,True
llama32_3b,down_input,1,99,256,-0.26628515,-0.032355107,True
llama32_3b,down_input,1,99,288,-0.255937,0.047102552,True
llama32_3b,down_input,1,99,320,-0.19502236,-0.080321245,True
llama32_3b,down_input,1,99,352,-0.2844373,-0.058438644,True
llama32_3b,down_input,1,99,384,-0.5002234,0.08431087,True
llama32_3b,down_input,1,99,416,-0.34887478,-0.19742945,True
llama32_3b,down_input,1,99,448,-0.25348172,-0.12866467,True
llama32_3b,down_input,1,99,480,-0.2458078,-0.06903264,True
llama32_3b,down_input,1,99,512,-0.17947878,0.37924632,True
llama32_3b,down_input,1,99,544,-0.2676195,0.12526971,True
llama32_3b,down_input,1,99,576,-0.3666168,-0.092481375,True
llama32_3b,down_input,1,99,608,-0.26913065,-0.075940914,True
llama32_3b,down_input,1,99,640,-0.20402908,-0.0931519,True
llama32_3b,down_input,1,99,672,-0.18781793,0.06126986,True
llama32_3b,down_input,1,99,704,-0.3430726,-0.20274366,True
llama32_3b,down_input,1,99,736,-0.3098156,-0.09191126,True
llama32_3b,down_input,1,99,768,-0.22290279,-0.114643656,True
llama32_3b,down_input,1,99,800,-0.2986584,-0.089406855,True
llama32_3b,down_input,1,99,832,-0.35729504,-0.04610039,True
llama32_3b,down_input,1,99,864,-0.2814671,-0.08198149,True
llama32_3b,down_input,1,99,896,-0.2353527,-0.050072975,True
llama32_3b,down_input,1,99,928,-0.39870858,-0.096629605,True
llama32_3b,down_input,1,99,960,-0.24822573,-0.14065406,True
llama32_3b,down_input,1,99,992,-0.32522276,-0.023052996,True
llama32_3b,down_input,1,99,1024,-0.10572994,0.13695294,True
llama32_3b,down_input,1,99,1056,-0.35189813,-0.03299391,True
llama32_3b,down_input,1,99,1088,-0.15015866,-0.04318049,True
llama32_3b,down_input,1,99,1120,-0.10095834,0.07042132,True
llama32_3b,down_input,1,99,1152,-0.29726955,0.37757495,True
llama32_3b,down_input,1,99,1184,-0.24752682,-0.072956,True
llama32_3b,down_input,1,99,1216,-0.23868105,0.020392869,True
llama32_3b,down_input,1,99,1248,-0.29885626,0.022976514,True
llama32_3b,down_input,1,99,1280,-0.27361995,-0.14183472,True
llama32_3b,down_input,1,99,1312,-0.33777788,-0.028027536,True
llama32_3b,down_input,1,99,1344,-0.21113417,-0.08475569,True
llama32_3b,down_input,1,99,1376,-0.29038054,-0.039949525,True
llama32_3b,down_input,1,99,1408,-0.22196487,0.07092097,True
llama32_3b,down_input,1,99,1440,-0.23323162,-0.10813537,True
llama32_3b,down_input,1,99,1472,-0.27256566,-0.14824106,True
llama32_3b,down_input,1,99,1504,-0.14412506,0.060505565,True
llama32_3b,down_input,1,99,1536,-0.2657313,0.103537165,True
llama32_3b,down_input,1,99,1568,-0.3467377,-0.03486015,True
llama32_3b,down_input,1,99,1600,-0.20303632,0.35857674,True
llama32_3b,down_input,1,99,1632,-0.33014962,-0.06405273,True
llama32_3b,down_input,1,99,1664,-0.17832853,-0.07128463,True
llama32_3b,down_input,1,99,1696,-0.23770913,-0.031800807,True
llama32_3b,down_input,1,99,1728,-0.2699929,0.049806125,True
llama32_3b,down_input,1,99,1760,-0.2949008,-0.056846958,True
llama32_3b,down_input,1,99,1792,-0.18284248,0.018331181,True
llama32_3b,down_input,1,99,1824,-0.2211148,-0.10770502,True
llama32_3b,down_input,1,99,1856,-0.39555368,-0.057542145,True
llama32_3b,down_input,1,99,1888,-0.1726665,0.12442196,True
llama32_3b,down_input,1,99,1920,-0.1926672,-0.10510705,True
llama32_3b,down_input,1,99,1952,-0.21004853,-0.075586624,True
llama32_3b,down_input,1,99,1984,-0.35319677,-0.030163309,True
llama32_3b,down_input,1,99,2016,-0.19695441,0.44270176,True
llama32_3b,down_input,1,100,32,-0.22412062,-0.006791325,True
llama32_3b,down_input,1,100,64,-0.26129368,0.0013103271,True
llama32_3b,down_input,1,100,96,-0.22206172,-0.0040937015,True
llama32_3b,down_input,1,100,128,-0.19284311,-0.08935661,True
llama32_3b,down_input,1,100,160,-0.18230881,-0.09821562,True
llama32_3b,down_input,1,100,192,-0.30148348,-0.08402687,True
llama32_3b,down_input,1,100,224,-0.17563647,-0.06891245,True
llama32_3b,down_input,1,100,256,-0.20649779,0.061004657,True
llama32_3b,down_input,1,100,288,-0.21219039,-0.09040935,True
llama32_3b,down_input,1,100,320,-0.2055607,0.22094408,True
llama32_3b,down_input,1,100,352,-0.15387478,0.04714593,True
llama32_3b,down_input,1,100,384,-0.17208725,0.15281525,True
llama32_3b,down_input,1,100,416,-0.2723568,-0.0058072326,True
llama32_3b,down_input,1,100,448,-0.23796766,-0.0881007,True
llama32_3b,down_input,1,100,480,-0.22704393,-0.053111527,True
llama32_3b,down_input,1,100,512,-0.36820504,-0.16046281,True
llama32_3b,down_input,1,100,544,-0.35599867,-0.12934,True
llama32_3b,down_input,1,100,576,-0.19698505,0.51208794,True
llama32_3b,down_input,1,100,608,-0.22152439,-0.07054899,True
llama32_3b,down_input,1,100,640,-0.19958042,0.0586347,True
llama32_3b,down_input,1,100,672,-0.33690178,-0.025259353,True
llama32_3b,down_input,1,100,704,-0.23915927,-0.015173035,True
llama32_3b,down_input,1,100,736,-0.27514216,0.022221044,True
llama32_3b,down_input,1,100,768,-0.19109774,-0.00095303543,True
llama32_3b,down_input,1,100,800,-0.09776327,0.07797146,True
llama32_3b,down_input,1,100,832,-0.2708707,-0.037602987,True
llama32_3b,down_input,1,100,864,-0.23557748,-0.10846133,True
llama32_3b,down_input,1,100,896,-0.18355708,0.34837428,True
llama32_3b,down_input,1,100,928,-0.24727085,0.12014424,True
llama32_3b,down_input,1,100,960,-0.248493,0.52289253,True
llama32_3b,down_input,1,100,992,-0.24700734,-0.008289905,True
llama32_3b,down_input,1,100,1024,-0.25829068,0.10963369,True
llama32_3b,down_input,1,100,1056,-0.22051047,0.21660666,True
llama32_3b,down_input,1,100,1088,-0.2111846,-0.12280602,True
llama32_3b,down_input,1,100,1120,-0.2216795,-0.082593046,True
llama32_3b,down_input,1,100,1152,-0.2713348,-0.11337152,True
llama32_3b,down_input,1,100,1184,-0.47498727,-0.24351645,True
llama32_3b,down_input,1,100,1216,-0.25089446,-0.07968667,True
llama32_3b,down_input,1,100,1248,-0.23906635,0.57736367,True
llama32_3b,down_input,1,100,1280,-0.4298656,-0.10827384,True
llama32_3b,down_input,1,100,1312,-0.30737326,0.0821578,True
llama32_3b,down_input,1,100,1344,-0.30131835,-0.0010316083,True
llama32_3b,down_input,1,100,1376,-0.27054816,-0.042990267,True
llama32_3b,down_input,1,100,1408,-0.21676509,0.11886721,True
llama32_3b,down_input,1,100,1440,-0.2766237,-0.118058234,True
llama32_3b,down_input,1,100,1472,-0.2592107,-0.010960658,True
llama32_3b,down_input,1,100,1504,-0.22956549,-0.08027495,True
llama32_3b,down_input,1,100,1536,-0.34965822,-0.04385725,True
llama32_3b,down_input,1,100,1568,-0.3113867,-0.0005694444,True
llama32_3b,down_input,1,100,1600,-0.4863958,-0.10778635,True
llama32_3b,down_input,1,100,1632,-0.17041808,0.06807843,True
llama32_3b,down_input,1,100,1664,-0.24309811,-0.11607231,True
llama32_3b,down_input,1,100,1696,-0.23362787,-0.12084518,True
llama32_3b,down_input,1,100,1728,-0.3117293,-0.06445748,True
llama32_3b,down_input,1,100,1760,-0.2778786,0.5975273,True
llama32_3b,down_input,1,100,1792,-0.40996113,0.20678924,True
llama32_3b,down_input,1,100,1824,-0.28573373,-0.12905937,True
llama32_3b,down_input,1,100,1856,-0.33741826,-0.14738108,True
llama32_3b,down_input,1,100,1888,-0.32886848,0.5134721,True
llama32_3b,down_input,1,100,1920,-0.3298096,0.35924914,True
llama32_3b,down_input,1,100,1952,-0.2522614,-0.06596534,True
llama32_3b,down_input,1,100,1984,-0.18603928,-0.061155535,True
llama32_3b,down_input,1,100,2016,-0.23840433,0.59643763,True
llama32_3b,down_input,1,101,32,-0.3230587,0.4299924,True
llama32_3b,down_input,1,101,64,-0.2904129,0.48388815,True
llama32_3b,down_input,1,101,96,-0.42289767,-0.11474971,True
llama32_3b,down_input,1,101,128,-0.25821486,-0.04113732,True
llama32_3b,down_input,1,101,160,-0.2259697,-0.06965839,True
llama32_3b,down_input,1,101,192,-0.33465207,-0.010261675,True
llama32_3b,down_input,1,101,224,-0.26357722,-0.12244168,True
llama32_3b,down_input,1,101,256,-0.3159749,-0.01610079,True
llama32_3b,down_input,1,101,288,-0.26460266,-0.08610771,True
llama32_3b,down_input,1,101,320,-0.18789826,-0.11369105,True
llama32_3b,down_input,1,101,352,-0.21203117,0.3216822,True
llama32_3b,down_input,1,101,384,-0.3242448,-0.013176803,True
llama32_3b,down_input,1,101,416,-0.3044229,0.5268016,True
llama32_3b,down_input,1,101,448,-0.22489086,-0.032339644,True
llama32_3b,down_input,1,101,480,-0.19346856,-0.093050025,True
llama32_3b,down_input,1,101,512,-0.23370393,0.5282895,True
llama32_3b,down_input,1,101,544,-0.24425745,0.038646244,True
llama32_3b,down_input,1,101,576,-0.2718481,0.0856486,True
llama32_3b,down_input,1,101,608,-0.2635036,-0.02161552,True
llama32_3b,down_input,1,101,640,-0.3426238,-0.035296105,True
llama32_3b,down_input,1,101,672,-0.2423095,-0.013064649,True
llama32_3b,down_input,1,101,704,-0.2490002,0.036477193,True
llama32_3b,down_input,1,101,736,-0.3022449,-0.012690919,True
llama32_3b,down_input,1,101,768,-0.32227543,0.015274185,True
llama32_3b,down_input,1,101,800,-0.26482847,-0.0039385315,True
llama32_3b,down_input,1,101,832,-0.22683257,-0.10794836,True
llama32_3b,down_input,1,101,864,-0.1856265,-0.029058168,True
llama32_3b,down_input,1,101,896,-0.25414544,0.0028596697,True
llama32_3b,down_input,1,101,928,-0.32804772,-0.042262375,True
llama32_3b,down_input,1,101,960,-0.2826702,-0.025837686,True
llama32_3b,down_input,1,101,992,-0.29290706,-0.1038415,True
llama32_3b,down_input,1,101,1024,-0.2522586,-0.13574967,True
llama32_3b,down_input,1,101,1056,-0.28493482,0.5326842,True
llama32_3b,down_input,1,101,1088,-0.38593635,-0.02670029,True
llama32_3b,down_input,1,101,1120,-0.36759883,-0.18279564,True
llama32_3b,down_input,1,101,1152,-0.25441396,-0.07577715,True
llama32_3b,down_input,1,101,1184,-0.3279075,-0.018343076,True
llama32_3b,down_input,1,101,1216,-0.27430716,-0.087735385,True
llama32_3b,down_input,1,101,1248,-0.29931977,-0.029686535,True
llama32_3b,down_input,1,101,1280,-0.24635263,0.61687636,True
llama32_3b,down_input,1,101,1312,-0.20755368,-0.08472535,True
llama32_3b,down_input,1,101,1344,-0.24837826,-0.039385427,True
llama32_3b,down_input,1,101,1376,-0.22879109,-0.07025498,True
llama32_3b,down_input,1,101,1408,-0.20870583,-0.03817453,True
llama32_3b,down_input,1,101,1440,-0.3057232,-0.117418416,True
llama32_3b,down_input,1,101,1472,-0.18092741,-0.047221493,True
llama32_3b,down_input,1,101,1504,-0.27281454,0.050899915,True
llama32_3b,down_input,1,101,1536,-0.30639553,-0.032808013,True
llama32_3b,down_input,1,101,1568,-0.14044623,-0.09424625,True
llama32_3b,down_input,1,101,1600,-0.29087555,0.018222885,True
llama32_3b,down_input,1,101,1632,-0.36233574,0.22004081,True
llama32_3b,down_input,1,101,1664,-0.3463725,0.0130762495,True
llama32_3b,down_input,1,101,1696,-0.2940281,-0.030451277,True
llama32_3b,down_input,1,101,1728,-0.38645026,-0.009560761,True
llama32_3b,down_input,1,101,1760,-0.21710463,-0.09531743,True
llama32_3b,down_input,1,101,1792,-0.29773685,-0.18640846,True
llama32_3b,down_input,1,101,1824,-0.21816814,-0.055046737,True
llama32_3b,down_input,1,101,1856,-0.25930536,0.038886767,True
llama32_3b,down_input,1,101,1888,-0.21600242,0.0043247775,True
llama32_3b,down_input,1,101,1920,-0.20520952,-0.04776118,True
llama32_3b,down_input,1,101,1952,-0.18195564,-0.109138265,True
llama32_3b,down_input,1,101,1984,-0.24318382,-0.09456569,True
llama32_3b,down_input,1,101,2016,-0.24225157,0.5624444,True
llama32_3b,down_input,1,102,32,-0.2377454,-0.08771641,True
llama32_3b,down_input,1,102,64,-0.1453612,-0.054159928,True
llama32_3b,down_input,1,102,96,-0.3393323,-0.18860172,True
llama32_3b,down_input,1,102,128,-0.21516538,0.068955265,True
llama32_3b,down_input,1,102,160,-0.30036423,-0.14226204,True
llama32_3b,down_input,1,102,192,-0.1622588,-0.073726095,True
llama32_3b,down_input,1,102,224,-0.30969894,-0.017084707,True
llama32_3b,down_input,1,102,256,-0.34373823,-0.047919508,True
llama32_3b,down_input,1,102,288,-0.23459905,0.06140538,True
llama32_3b,down_input,1,102,320,-0.3059488,-0.11875938,True
llama32_3b,down_input,1,102,352,-0.12272805,-0.09185565,True
llama32_3b,down_input,1,102,384,-0.18568003,-0.0797241,True
llama32_3b,down_input,1,102,416,-0.25783518,0.44696745,True
llama32_3b,down_input,1,102,448,-0.18660894,-0.10545659,True
llama32_3b,down_input,1,102,480,-0.25825572,-0.095378324,True
llama32_3b,down_input,1,102,512,-0.2818894,0.068339095,True
llama32_3b,down_input,1,102,544,-0.22435328,0.46009955,True
llama32_3b,down_input,1,102,576,-0.2440188,0.635291,True
llama32_3b,down_input,1,102,608,-0.36876664,-0.10762706,True
llama32_3b,down_input,1,102,640,-0.2350304,0.010386002,True
llama32_3b,down_input,1,102,672,-0.1643931,-0.09970563,True
llama32_3b,down_input,1,102,704,-0.18130858,-0.069008216,True
llama32_3b,down_input,1,102,736,-0.25394022,0.5564818,True
llama32_3b,down_input,1,102,768,-0.26658475,-0.0824963,True
llama32_3b,down_input,1,102,800,-0.28133762,-0.10882439,True
llama32_3b,down_input,1,102,832,-0.20554128,-0.106948666,True
llama32_3b,down_input,1,102,864,-0.34899512,-0.031769417,True
llama32_3b,down_input,1,102,896,-0.2650212,0.44854164,True
llama32_3b,down_input,1,102,928,-0.24318172,-0.11786566,True
llama32_3b,down_input,1,102,960,-0.24243522,-0.11081285,True
llama32_3b,down_input,1,102,992,-0.24467829,0.5407952,True
llama32_3b,down_input,1,102,1024,-0.30517912,-0.074821025,True
llama32_3b,down_input,1,102,1056,-0.2950084,-0.032841362,True
llama32_3b,down_input,1,102,1088,-0.33310884,-0.045129083,True
llama32_3b,down_input,1,102,1120,-0.24629551,-0.08061996,True
llama32_3b,down_input,1,102,1152,-0.20013212,-0.15125528,True
llama32_3b,down_input,1,102,1184,-0.2616529,-0.079431206,True
llama32_3b,down_input,1,102,1216,-0.34273732,-0.010308544,True
llama32_3b,down_input,1,102,1248,-0.3122148,-0.12150748,True
llama32_3b,down_input,1,102,1280,-0.29557896,-0.008690978,True
llama32_3b,down_input,1,102,1312,-0.20780215,0.2916104,True
llama32_3b,down_input,1,102,1344,-0.29084012,-0.13575,True
llama32_3b,down_input,1,102,1376,-0.28179067,-0.081169315,True
llama32_3b,down_input,1,102,1408,-0.2712376,-0.1061032,True
llama32_3b,down_input,1,102,1440,-0.20000513,-0.045475088,True
llama32_3b,down_input,1,102,1472,-0.3318251,-0.030302525,True
llama32_3b,down_input,1,102,1504,-0.28247228,-0.14047131,True
llama32_3b,down_input,1,102,1536,-0.24110699,-0.082721055,True
llama32_3b,down_input,1,102,1568,-0.3492016,-0.012213709,True
llama32_3b,down_input,1,102,1600,-0.24233727,0.6012948,True
llama32_3b,down_input,1,102,1632,-0.19048706,-0.09185356,True
llama32_3b,down_input,1,102,1664,-0.32094458,-0.08810527,True
llama32_3b,down_input,1,102,1696,-0.21715371,-0.09025042,True
llama32_3b,down_input,1,102,1728,-0.30548644,0.37329128,True
llama32_3b,down_input,1,102,1760,-0.25316358,-0.007882288,True
llama32_3b,down_input,1,102,1792,-0.26298383,-0.014647606,True
llama32_3b,down_input,1,102,1824,-0.296186,0.051297847,True
llama32_3b,down_input,1,102,1856,-0.23231155,-0.02772699,True
llama32_3b,down_input,1,102,1888,-0.27658403,-0.052988917,True
llama32_3b,down_input,1,102,1920,-0.3482713,0.0035186275,True
llama32_3b,down_input,1,102,1952,-0.16494313,0.120245196,True
llama32_3b,down_input,1,102,1984,-0.2119043,-0.07984289,True
llama32_3b,down_input,1,102,2016,-0.17865753,0.03790918,True
llama32_3b,down_input,1,103,32,-0.27644107,-0.15786634,True
llama32_3b,down_input,1,103,64,-0.31352323,-0.11673365,True
llama32_3b,down_input,1,103,96,-0.30782878,-0.12037155,True
llama32_3b,down_input,1,103,128,-0.23098542,-0.09818469,True
llama32_3b,down_input,1,103,160,-0.3211935,-0.13669904,True
llama32_3b,down_input,1,103,192,-0.2580877,-0.07012324,True
llama32_3b,down_input,1,103,224,-0.26444417,-0.070551105,True
llama32_3b,down_input,1,103,256,-0.16184634,-0.07763027,True
llama32_3b,down_input,1,103,288,-0.2291205,0.10914326,True
llama32_3b,down_input,1,103,320,-0.22450301,-0.10160193,True
llama32_3b,down_input,1,103,352,-0.28599894,0.003029393,True
llama32_3b,down_input,1,103,384,-0.17912836,-0.076590195,True
llama32_3b,down_input,1,103,416,-0.2711177,-0.040876698,True
llama32_3b,down_input,1,103,448,-0.18893778,0.45045274,True
llama32_3b,down_input,1,103,480,-0.353362,0.042185806,True
llama32_3b,down_input,1,103,512,-0.3178046,0.010303875,True
llama32_3b,down_input,1,103,544,-0.11856328,-0.06996371,True
llama32_3b,down_input,1,103,576,-0.25007275,0.32366115,True
llama32_3b,down_input,1,103,608,-0.34381574,-0.013741712,True
llama32_3b,down_input,1,103,640,-0.28543445,-0.16350898,True
llama32_3b,down_input,1,103,672,-0.38361004,0.27573493,True
llama32_3b,down_input,1,103,704,-0.31768638,-0.0793993,True
llama32_3b,down_input,1,103,736,-0.31895006,-0.047973905,True
llama32_3b,down_input,1,103,768,-0.19869305,-0.031447154,True
llama32_3b,down_input,1,103,800,-0.2332078,-0.12838517,True
llama32_3b,down_input,1,103,832,-0.305724,-0.101365946,True
llama32_3b,down_input,1,103,864,-0.14007308,0.1364755,True
llama32_3b,down_input,1,103,896,-0.22728498,-0.09955754,True
llama32_3b,down_input,1,103,928,-0.28165987,-0.054772306,True
llama32_3b,down_input,1,103,960,-0.26717445,-0.036483474,True
llama32_3b,down_input,1,103,992,-0.3119192,-0.12990431,True
llama32_3b,down_input,1,103,1024,-0.26051083,0.019503053,True
llama32_3b,down_input,1,103,1056,-0.21194834,-0.06463451,True
llama32_3b,down_input,1,103,1088,-0.22988984,-0.07690131,True
llama32_3b,down_input,1,103,1120,-0.28277725,-0.19071567,True
llama32_3b,down_input,1,103,1152,-0.22717842,-0.04083135,True
llama32_3b,down_input,1,103,1184,-0.23553938,-0.027800772,True
llama32_3b,down_input,1,103,1216,-0.23119469,-0.09883927,True
llama32_3b,down_input,1,103,1248,-0.24819425,-0.08863113,True
llama32_3b,down_input,1,103,1280,-0.2489352,0.08518476,True
llama32_3b,down_input,1,103,1312,-0.22722928,-0.10624877,True
llama32_3b,down_input,1,103,1344,-0.4316137,-0.09173595,True
llama32_3b,down_input,1,103,1376,-0.24217926,0.085944034,True
llama32_3b,down_input,1,103,1408,-0.34657857,0.056034207,True
llama32_3b,down_input,1,103,1440,-0.2815612,-0.05964809,True
llama32_3b,down_input,1,103,1472,-0.3144337,-0.10534204,True
llama32_3b,down_input,1,103,1504,-0.230965,-0.105188064,True
llama32_3b,down_input,1,103,1536,-0.27429134,-7.057398e-05,True
llama32_3b,down_input,1,103,1568,-0.32776827,-0.11939098,True
llama32_3b,down_input,1,103,1600,-0.33075133,-0.0062289163,True
llama32_3b,down_input,1,103,1632,-0.37016153,-0.10901687,True
llama32_3b,down_input,1,103,1664,-0.3183991,-0.07953306,True
llama32_3b,down_input,1,103,1696,-0.270275,-0.100959264,True
llama32_3b,down_input,1,103,1728,-0.25806704,-0.11376632,True
llama32_3b,down_input,1,103,1760,-0.3104398,-0.07250792,True
llama32_3b,down_input,1,103,1792,-0.297212,-0.117487945,True
llama32_3b,down_input,1,103,1824,-0.28217953,-0.08466953,True
llama32_3b,down_input,1,103,1856,-0.26814914,0.015683932,True
llama32_3b,down_input,1,103,1888,-0.24403931,-0.104523905,True
llama32_3b,down_input,1,103,1920,-0.37738046,-0.023276988,True
llama32_3b,down_input,1,103,1952,-0.25142863,-0.016721457,True
llama32_3b,down_input,1,103,1984,-0.2362731,0.035059378,True
llama32_3b,down_input,1,103,2016,-0.29592773,-0.0332822,True
llama32_3b,down_input,1,104,32,-0.2530732,-0.08186379,True
llama32_3b,down_input,1,104,64,-0.26582423,-0.12892602,True
llama32_3b,down_input,1,104,96,-0.3462252,-0.05861279,True
llama32_3b,down_input,1,104,128,-0.18541078,-0.11166622,True
llama32_3b,down_input,1,104,160,-0.26208562,-0.04807936,True
llama32_3b,down_input,1,104,192,-0.3490972,-0.044790782,True
llama32_3b,down_input,1,104,224,-0.22999151,0.08329569,True
llama32_3b,down_input,1,104,256,-0.32015046,-0.02567057,True
llama32_3b,down_input,1,104,288,-0.20821305,-0.080745056,True
llama32_3b,down_input,1,104,320,-0.376794,-0.052211735,True
llama32_3b,down_input,1,104,352,-0.18750815,-0.059507284,True
llama32_3b,down_input,1,104,384,-0.16762298,0.15615995,True
llama32_3b,down_input,1,104,416,-0.16239943,-0.07701294,True
llama32_3b,down_input,1,104,448,-0.23976645,-0.022597538,True
llama32_3b,down_input,1,104,480,-0.24877565,-0.040045086,True
llama32_3b,down_input,1,104,512,-0.27621546,-0.11388631,True
llama32_3b,down_input,1,104,544,-0.44747767,-0.09556302,True
llama32_3b,down_input,1,104,576,-0.20942384,0.54818434,True
llama32_3b,down_input,1,104,608,-0.19180553,-0.12781279,True
llama32_3b,down_input,1,104,640,-0.22404863,-0.09695074,True
llama32_3b,down_input,1,104,672,-0.2592985,0.53637093,True
llama32_3b,down_input,1,104,704,-0.34823242,-0.055024467,True
llama32_3b,down_input,1,104,736,-0.18438795,-0.041658644,True
llama32_3b,down_input,1,104,768,-0.18916327,-0.022845292,True
llama32_3b,down_input,1,104,800,-0.2674465,-0.024473278,True
llama32_3b,down_input,1,104,832,-0.2487079,-0.12945677,True
llama32_3b,down_input,1,104,864,-0.31829756,-0.009655333,True
llama32_3b,down_input,1,104,896,-0.25485635,-0.13331786,True
llama32_3b,down_input,1,104,928,-0.25178635,-0.12932338,True
llama32_3b,down_input,1,104,960,-0.20790116,-0.10966004,True
llama32_3b,down_input,1,104,992,-0.26620707,-0.058952488,True
llama32_3b,down_input,1,104,1024,-0.32795325,-0.05786449,True
llama32_3b,down_input,1,104,1056,-0.23088023,-0.009859606,True
llama32_3b,down_input,1,104,1088,-0.1641491,-0.049067453,True
llama32_3b,down_input,1,104,1120,-0.25265643,-0.109804906,True
llama32_3b,down_input,1,104,1152,-0.3400759,-0.12978229,True
llama32_3b,down_input,1,104,1184,-0.23623414,-0.12740967,True
llama32_3b,down_input,1,104,1216,-0.14705354,-0.07750668,True
llama32_3b,down_input,1,104,1248,-0.15649894,-0.053331845,True
llama32_3b,down_input,1,104,1280,-0.3923917,-0.052611925,True
llama32_3b,down_input,1,104,1312,-0.29995453,-6.895466e-05,True
llama32_3b,down_input,1,104,1344,-0.40965313,-0.18578833,True
llama32_3b,down_input,1,104,1376,-0.3119178,0.006112631,True
llama32_3b,down_input,1,104,1408,-0.29232085,0.019086914,True
llama32_3b,down_input,1,104,1440,-0.20858586,-0.13087851,True
llama32_3b,down_input,1,104,1472,-0.22502753,-0.110365465,True
llama32_3b,down_input,1,104,1504,-0.22095019,-0.06953848,True
llama32_3b,down_input,1,104,1536,-0.21543528,0.50277334,True
llama32_3b,down_input,1,104,1568,-0.2642764,-0.00042255007,True
llama32_3b,down_input,1,104,1600,-0.38482606,-0.0653801,True
llama32_3b,down_input,1,104,1632,-0.3180224,-0.11097332,True
llama32_3b,down_input,1,104,1664,-0.2292772,0.13613202,True
llama32_3b,down_input,1,104,1696,-0.3834273,-0.08207299,True
llama32_3b,down_input,1,104,1728,-0.19314058,-0.06743439,True
llama32_3b,down_input,1,104,1760,-0.3108155,0.030247124,True
llama32_3b,down_input,1,104,1792,-0.20107846,-0.0562203,True
llama32_3b,down_input,1,104,1824,-0.38432783,-0.04959725,True
llama32_3b,down_input,1,104,1856,-0.24603721,0.36643654,True
llama32_3b,down_input,1,104,1888,-0.29720742,-0.11641727,True
llama32_3b,down_input,1,104,1920,-0.22509882,-0.0776995,True
llama32_3b,down_input,1,104,1952,-0.32501748,-0.1019463,True
llama32_3b,down_input,1,104,1984,-0.2554526,-0.03636719,True
llama32_3b,down_input,1,104,2016,-0.33392,-0.01602697,True
llama32_3b,down_input,1,105,32,-0.34414062,-0.14367044,True
llama32_3b,down_input,1,105,64,-0.39531136,-0.09305057,True
llama32_3b,down_input,1,105,96,-0.17647794,-0.11440685,True
llama32_3b,down_input,1,105,128,-0.2151196,-0.081901625,True
llama32_3b,down_input,1,105,160,-0.24679203,0.032266367,True
llama32_3b,down_input,1,105,192,-0.29984173,0.017920868,True
llama32_3b,down_input,1,105,224,-0.27609757,-0.07583366,True
llama32_3b,down_input,1,105,256,-0.25688744,-0.079885006,True
llama32_3b,down_input,1,105,288,-0.22448926,-0.109226204,True
llama32_3b,down_input,1,105,320,-0.22922277,0.50421715,True
llama32_3b,down_input,1,105,352,-0.33321998,-0.07162073,True
llama32_3b,down_input,1,105,384,-0.37436634,-0.019908965,True
llama32_3b,down_input,1,105,416,-0.2989168,-0.11238077,True
llama32_3b,down_input,1,105,448,-0.28085858,0.121274196,True
llama32_3b,down_input,1,105,480,-0.23213615,-0.13009019,True
llama32_3b,down_input,1,105,512,-0.24335851,-0.037092343,True
llama32_3b,down_input,1,105,544,-0.23674192,-0.11567405,True
llama32_3b,down_input,1,105,576,-0.29269773,0.0036660838,True
llama32_3b,down_input,1,105,608,-0.33293948,0.015398417,True
llama32_3b,down_input,1,105,640,-0.2276451,0.3892622,True
llama32_3b,down_input,1,105,672,-0.24168004,0.08155747,True
llama32_3b,down_input,1,105,704,-0.25744653,0.3509168,True
llama32_3b,down_input,1,105,736,-0.29123396,-0.08323392,True
llama32_3b,down_input,1,105,768,-0.2692774,-0.067761354,True
llama32_3b,down_input,1,105,800,-0.28833884,-0.11618663,True
llama32_3b,down_input,1,105,832,-0.3031362,-0.097110786,True
llama32_3b,down_input,1,105,864,-0.22042027,-0.09502094,True
llama32_3b,down_input,1,105,896,-0.49365693,0.06029981,True
llama32_3b,down_input,1,105,928,-0.27015138,0.0047446415,True
llama32_3b,down_input,1,105,960,-0.232682,-0.089983106,True
llama32_3b,down_input,1,105,992,-0.25442168,-0.016448693,True
llama32_3b,down_input,1,105,1024,-0.22056688,0.01870527,True
llama32_3b,down_input,1,105,1056,-0.22919893,-0.09219334,True
llama32_3b,down_input,1,105,1088,-0.2779407,0.05365875,True
llama32_3b,down_input,1,105,1120,-0.26101497,0.06639444,True
llama32_3b,down_input,1,105,1152,-0.35872704,0.33571005,True
llama32_3b,down_input,1,105,1184,-0.22946219,0.36064312,True
llama32_3b,down_input,1,105,1216,-0.26730245,-0.063857995,True
llama32_3b,down_input,1,105,1248,-0.21711369,0.49702516,True
llama32_3b,down_input,1,105,1280,-0.33132,-0.010110261,True
llama32_3b,down_input,1,105,1312,-0.20884599,-0.060214516,True
llama32_3b,down_input,1,105,1344,-0.19489776,-0.10595688,True
llama32_3b,down_input,1,105,1376,-0.32535908,-0.17808162,True
llama32_3b,down_input,1,105,1408,-0.3578585,0.009644002,True
llama32_3b,down_input,1,105,1440,-0.31828883,-0.047280885,True
llama32_3b,down_input,1,105,1472,-0.23944241,0.070115514,True
llama32_3b,down_input,1,105,1504,-0.46272066,-0.045373827,True
llama32_3b,down_input,1,105,1536,-0.24208249,0.5491559,True
